id,AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,PA,RI,SC,TX,UT,VA,WA,WV,WI,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0396033,1.0543324,27.4909514,22.0543755,83.0250498,13.9211094,37.6989633,62.5285972,23.5792219,44.6703727,18.3758626,2.0081615,15.1928337,12.9038941,16.0875476,54.3258711,41.7602777,15.5819441,1.0902134,1.133783,27.3747278,21.9393814,83.1165676,13.8636584,37.2480014,62.3289926,23.898118,44.4956329,18.2939339,2.0300035,14.9659314,13.2529109,15.9760793,53.5987202,41.6618274,15.9391573,1.0271867,1.0921926,26.7788515,21.5498137,83.6075731,13.7899473,37.4269314,62.3440033,23.9098745,44.5678568,18.2734778,2.0276565,14.4335737,13.1204978,16.0506084,53.1972762,41.6689756,15.7239816
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0902134,1.133783,27.3747278,21.9393814,83.1165676,13.8636584,37.2480014,62.3289926,23.898118,44.4956329,18.2939339,2.0300035,14.9659314,13.2529109,15.9760793,53.5987202,41.6618274,15.9391573,1.0271867,1.0921926,26.7788515,21.5498137,83.6075731,13.7899473,37.4269314,62.3440033,23.9098745,44.5678568,18.2734778,2.0276565,14.4335737,13.1204978,16.0506084,53.1972762,41.6689756,15.7239816,0.9610832,1.0270724,26.9576104,21.946715,83.8133886,13.6053111,37.8336582,62.3480822,23.5180537,44.4863573,18.2372013,1.6698022,14.5695509,12.5566443,16.2507648,53.4180786,42.9881447,16.7839959
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0271867,1.0921926,26.7788515,21.5498137,83.6075731,13.7899473,37.4269314,62.3440033,23.9098745,44.5678568,18.2734778,2.0276565,14.4335737,13.1204978,16.0506084,53.1972762,41.6689756,15.7239816,0.9610832,1.0270724,26.9576104,21.946715,83.8133886,13.6053111,37.8336582,62.3480822,23.5180537,44.4863573,18.2372013,1.6698022,14.5695509,12.5566443,16.2507648,53.4180786,42.9881447,16.7839959,0.966295,1.0206231,26.5827967,21.7137885,83.3580556,13.6539257,38.295545,62.9509014,24.138554,44.8172498,18.9953627,1.6039449,14.0655626,12.026662,15.5225027,52.9612258,42.6771467,17.0325685
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9610832,1.0270724,26.9576104,21.946715,83.8133886,13.6053111,37.8336582,62.3480822,23.5180537,44.4863573,18.2372013,1.6698022,14.5695509,12.5566443,16.2507648,53.4180786,42.9881447,16.7839959,0.966295,1.0206231,26.5827967,21.7137885,83.3580556,13.6539257,38.295545,62.9509014,24.138554,44.8172498,18.9953627,1.6039449,14.0655626,12.026662,15.5225027,52.9612258,42.6771467,17.0325685,0.8960625,0.9420325,26.9838548,22.0622192,83.4144955,13.9280395,37.8117108,62.6174656,24.0157124,44.5621532,18.5241181,1.567109,14.018455,12.0232762,15.2180376,53.1570555,42.3472164,16.3529954
31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966295,1.0206231,26.5827967,21.7137885,83.3580556,13.6539257,38.295545,62.9509014,24.138554,44.8172498,18.9953627,1.6039449,14.0655626,12.026662,15.5225027,52.9612258,42.6771467,17.0325685,0.8960625,0.9420325,26.9838548,22.0622192,83.4144955,13.9280395,37.8117108,62.6174656,24.0157124,44.5621532,18.5241181,1.567109,14.018455,12.0232762,15.2180376,53.1570555,42.3472164,16.3529954,0.9032146,0.9572688,27.180321,22.4087881,83.6838866,13.7017541,36.5826185,62.8679252,23.8796927,44.7486745,18.6005731,1.5259886,13.7744423,12.0302773,14.9583454,53.2391809,41.8215133,17.3988611
32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960625,0.9420325,26.9838548,22.0622192,83.4144955,13.9280395,37.8117108,62.6174656,24.0157124,44.5621532,18.5241181,1.567109,14.018455,12.0232762,15.2180376,53.1570555,42.3472164,16.3529954,0.9032146,0.9572688,27.180321,22.4087881,83.6838866,13.7017541,36.5826185,62.8679252,23.8796927,44.7486745,18.6005731,1.5259886,13.7744423,12.0302773,14.9583454,53.2391809,41.8215133,17.3988611,0.8629262,0.9258245,27.5510526,22.851995,83.2843867,13.0311699,36.2071907,61.9989937,23.591501,44.7859074,18.7133446,1.5278997,14.2744505,12.354083,15.6410331,53.6478376,42.2423375,19.6625451
33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032146,0.9572688,27.180321,22.4087881,83.6838866,13.7017541,36.5826185,62.8679252,23.8796927,44.7486745,18.6005731,1.5259886,13.7744423,12.0302773,14.9583454,53.2391809,41.8215133,17.3988611,0.8629262,0.9258245,27.5510526,22.851995,83.2843867,13.0311699,36.2071907,61.9989937,23.591501,44.7859074,18.7133446,1.5278997,14.2744505,12.354083,15.6410331,53.6478376,42.2423375,19.6625451,0.7418561,0.7726381,27.6179654,23.0990246,83.058814,13.1191088,36.6141686,61.7572086,23.5286683,44.4720738,18.9859412,1.6142375,14.9344071,12.5709186,15.8989682,54.0016928,42.1846856,19.4342664
34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629262,0.9258245,27.5510526,22.851995,83.2843867,13.0311699,36.2071907,61.9989937,23.591501,44.7859074,18.7133446,1.5278997,14.2744505,12.354083,15.6410331,53.6478376,42.2423375,19.6625451,0.7418561,0.7726381,27.6179654,23.0990246,83.058814,13.1191088,36.6141686,61.7572086,23.5286683,44.4720738,18.9859412,1.6142375,14.9344071,12.5709186,15.8989682,54.0016928,42.1846856,19.4342664,0.7304025,0.7455561,28.1516239,23.4777078,82.6549046,13.358228,37.3202616,62.1337999,23.9088217,44.673155,19.0266471,1.708741,14.8729146,12.5125696,15.6173926,54.5909598,42.4740699,21.2179793
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7418561,0.7726381,27.6179654,23.0990246,83.058814,13.1191088,36.6141686,61.7572086,23.5286683,44.4720738,18.9859412,1.6142375,14.9344071,12.5709186,15.8989682,54.0016928,42.1846856,19.4342664,0.7304025,0.7455561,28.1516239,23.4777078,82.6549046,13.358228,37.3202616,62.1337999,23.9088217,44.673155,19.0266471,1.708741,14.8729146,12.5125696,15.6173926,54.5909598,42.4740699,21.2179793,0.9076624,0.937738,27.8420917,23.0997691,82.2557778,13.7231809,36.8120638,62.3682738,24.8976875,45.477614,19.7456832,1.8882225,14.3557179,12.6026773,16.0552681,54.0060835,41.5693386,22.9483938
36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304025,0.7455561,28.1516239,23.4777078,82.6549046,13.358228,37.3202616,62.1337999,23.9088217,44.673155,19.0266471,1.708741,14.8729146,12.5125696,15.6173926,54.5909598,42.4740699,21.2179793,0.9076624,0.937738,27.8420917,23.0997691,82.2557778,13.7231809,36.8120638,62.3682738,24.8976875,45.477614,19.7456832,1.8882225,14.3557179,12.6026773,16.0552681,54.0060835,41.5693386,22.9483938,0.9051838,0.9207116,28.130734,23.2921447,82.5849658,13.9673288,36.8304905,61.8157778,24.8823442,45.6595893,19.4676089,2.0748547,14.8734804,13.0500226,16.470077,54.4390105,41.6889848,21.3268666
37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076624,0.937738,27.8420917,23.0997691,82.2557778,13.7231809,36.8120638,62.3682738,24.8976875,45.477614,19.7456832,1.8882225,14.3557179,12.6026773,16.0552681,54.0060835,41.5693386,22.9483938,0.9051838,0.9207116,28.130734,23.2921447,82.5849658,13.9673288,36.8304905,61.8157778,24.8823442,45.6595893,19.4676089,2.0748547,14.8734804,13.0500226,16.470077,54.4390105,41.6889848,21.3268666,0.9276994,0.9494427,27.7991929,22.7302873,81.9206631,14.2357411,36.8648402,61.7302877,25.0897032,45.9209059,19.7403059,2.1668687,15.4178005,13.4443946,16.7131239,54.7922273,42.2245464,21.1747993
38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051838,0.9207116,28.130734,23.2921447,82.5849658,13.9673288,36.8304905,61.8157778,24.8823442,45.6595893,19.4676089,2.0748547,14.8734804,13.0500226,16.470077,54.4390105,41.6889848,21.3268666,0.9276994,0.9494427,27.7991929,22.7302873,81.9206631,14.2357411,36.8648402,61.7302877,25.0897032,45.9209059,19.7403059,2.1668687,15.4178005,13.4443946,16.7131239,54.7922273,42.2245464,21.1747993,1.0169096,1.0086403,28.1537482,23.2518504,81.4922623,14.0190746,38.4650743,62.0820597,25.0913037,46.1250134,19.5902902,2.2037512,15.959519,14.2010846,17.5444889,54.9277248,43.1481176,19.6755659
39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9276994,0.9494427,27.7991929,22.7302873,81.9206631,14.2357411,36.8648402,61.7302877,25.0897032,45.9209059,19.7403059,2.1668687,15.4178005,13.4443946,16.7131239,54.7922273,42.2245464,21.1747993,1.0169096,1.0086403,28.1537482,23.2518504,81.4922623,14.0190746,38.4650743,62.0820597,25.0913037,46.1250134,19.5902902,2.2037512,15.959519,14.2010846,17.5444889,54.9277248,43.1481176,19.6755659,1.1213046,1.104174,27.9928119,22.9827945,81.6266356,13.8051364,38.9997181,62.1534276,24.6963237,46.2609323,19.3367537,2.2282133,16.2431784,14.2671424,17.225242,54.6316031,42.5731764,19.5906315
40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169096,1.0086403,28.1537482,23.2518504,81.4922623,14.0190746,38.4650743,62.0820597,25.0913037,46.1250134,19.5902902,2.2037512,15.959519,14.2010846,17.5444889,54.9277248,43.1481176,19.6755659,1.1213046,1.104174,27.9928119,22.9827945,81.6266356,13.8051364,38.9997181,62.1534276,24.6963237,46.2609323,19.3367537,2.2282133,16.2431784,14.2671424,17.225242,54.6316031,42.5731764,19.5906315,1.210559,1.1827126,27.7288913,22.52662,81.8396012,13.5354204,38.6473505,61.9520875,24.2353661,45.9319487,19.189845,2.1287894,15.8306593,14.2514204,17.3118151,54.9402009,42.5619002,21.1402854
41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1213046,1.104174,27.9928119,22.9827945,81.6266356,13.8051364,38.9997181,62.1534276,24.6963237,46.2609323,19.3367537,2.2282133,16.2431784,14.2671424,17.225242,54.6316031,42.5731764,19.5906315,1.210559,1.1827126,27.7288913,22.52662,81.8396012,13.5354204,38.6473505,61.9520875,24.2353661,45.9319487,19.189845,2.1287894,15.8306593,14.2514204,17.3118151,54.9402009,42.5619002,21.1402854,1.2418076,1.2040669,28.0212193,22.7504967,82.1010601,13.3672425,38.2247858,61.5757351,24.1006658,46.0192925,19.4040035,2.0154573,16.5648183,14.7581697,17.8030441,55.1950232,42.6059102,19.2753358
42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210559,1.1827126,27.7288913,22.52662,81.8396012,13.5354204,38.6473505,61.9520875,24.2353661,45.9319487,19.189845,2.1287894,15.8306593,14.2514204,17.3118151,54.9402009,42.5619002,21.1402854,1.2418076,1.2040669,28.0212193,22.7504967,82.1010601,13.3672425,38.2247858,61.5757351,24.1006658,46.0192925,19.4040035,2.0154573,16.5648183,14.7581697,17.8030441,55.1950232,42.6059102,19.2753358,1.0653179,1.0078617,27.4853597,22.2880654,82.4548121,13.2221709,37.9135311,60.8552941,23.6983113,45.1266012,18.9832621,2.0232396,16.6465189,14.8124982,17.2305382,56.1702128,42.3078583,17.2765605
43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2418076,1.2040669,28.0212193,22.7504967,82.1010601,13.3672425,38.2247858,61.5757351,24.1006658,46.0192925,19.4040035,2.0154573,16.5648183,14.7581697,17.8030441,55.1950232,42.6059102,19.2753358,1.0653179,1.0078617,27.4853597,22.2880654,82.4548121,13.2221709,37.9135311,60.8552941,23.6983113,45.1266012,18.9832621,2.0232396,16.6465189,14.8124982,17.2305382,56.1702128,42.3078583,17.2765605,1.1665038,1.1235353,27.9508055,22.4791562,82.7381956,13.0408747,37.9029728,60.9975379,23.5685967,44.6909015,19.0179543,2.0287739,16.4368242,14.425499,17.2103431,55.8712704,41.9046118,19.9540662
44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0653179,1.0078617,27.4853597,22.2880654,82.4548121,13.2221709,37.9135311,60.8552941,23.6983113,45.1266012,18.9832621,2.0232396,16.6465189,14.8124982,17.2305382,56.1702128,42.3078583,17.2765605,1.1665038,1.1235353,27.9508055,22.4791562,82.7381956,13.0408747,37.9029728,60.9975379,23.5685967,44.6909015,19.0179543,2.0287739,16.4368242,14.425499,17.2103431,55.8712704,41.9046118,19.9540662,1.3056375,1.2367797,28.2633652,22.9625076,83.2781463,12.4085618,36.9213566,60.2275569,23.0372611,43.780768,18.698325,2.0040798,16.1450107,13.8507505,17.1620694,56.1779679,41.4889725,21.1737318
45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1665038,1.1235353,27.9508055,22.4791562,82.7381956,13.0408747,37.9029728,60.9975379,23.5685967,44.6909015,19.0179543,2.0287739,16.4368242,14.425499,17.2103431,55.8712704,41.9046118,19.9540662,1.3056375,1.2367797,28.2633652,22.9625076,83.2781463,12.4085618,36.9213566,60.2275569,23.0372611,43.780768,18.698325,2.0040798,16.1450107,13.8507505,17.1620694,56.1779679,41.4889725,21.1737318,1.1037609,1.1177226,28.012378,22.8944248,83.7093362,12.8813879,35.4627181,60.6828591,23.9423644,43.7573804,18.7889716,1.9898952,15.8382166,13.5230891,17.0791706,56.8315528,40.5213339,21.9696901
46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056375,1.2367797,28.2633652,22.9625076,83.2781463,12.4085618,36.9213566,60.2275569,23.0372611,43.780768,18.698325,2.0040798,16.1450107,13.8507505,17.1620694,56.1779679,41.4889725,21.1737318,1.1037609,1.1177226,28.012378,22.8944248,83.7093362,12.8813879,35.4627181,60.6828591,23.9423644,43.7573804,18.7889716,1.9898952,15.8382166,13.5230891,17.0791706,56.8315528,40.5213339,21.9696901,1.0851175,1.0986879,28.4874197,23.5309969,83.1923686,13.3890447,34.4664589,61.1359289,24.1653143,44.2380261,19.3198495,2.1375758,16.4188852,13.5786352,17.9249612,57.1925828,41.4104058,20.6154801
47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1037609,1.1177226,28.012378,22.8944248,83.7093362,12.8813879,35.4627181,60.6828591,23.9423644,43.7573804,18.7889716,1.9898952,15.8382166,13.5230891,17.0791706,56.8315528,40.5213339,21.9696901,1.0851175,1.0986879,28.4874197,23.5309969,83.1923686,13.3890447,34.4664589,61.1359289,24.1653143,44.2380261,19.3198495,2.1375758,16.4188852,13.5786352,17.9249612,57.1925828,41.4104058,20.6154801,0.9963846,1.0031477,29.0743897,24.0500817,82.8565523,14.0750703,35.1662451,62.4390775,24.979626,45.2714251,19.8658786,2.0900532,16.689897,13.510196,17.469187,55.5075173,41.0913204,16.5860441
48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851175,1.0986879,28.4874197,23.5309969,83.1923686,13.3890447,34.4664589,61.1359289,24.1653143,44.2380261,19.3198495,2.1375758,16.4188852,13.5786352,17.9249612,57.1925828,41.4104058,20.6154801,0.9963846,1.0031477,29.0743897,24.0500817,82.8565523,14.0750703,35.1662451,62.4390775,24.979626,45.2714251,19.8658786,2.0900532,16.689897,13.510196,17.469187,55.5075173,41.0913204,16.5860441,0.9188632,0.9333927,28.7824767,23.7822147,82.5657091,14.1360809,36.0480254,62.921073,25.4657899,45.5205107,21.1454346,2.2790431,16.5211084,12.650784,17.1749077,54.7711078,40.5673006,18.8368413
49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963846,1.0031477,29.0743897,24.0500817,82.8565523,14.0750703,35.1662451,62.4390775,24.979626,45.2714251,19.8658786,2.0900532,16.689897,13.510196,17.469187,55.5075173,41.0913204,16.5860441,0.9188632,0.9333927,28.7824767,23.7822147,82.5657091,14.1360809,36.0480254,62.921073,25.4657899,45.5205107,21.1454346,2.2790431,16.5211084,12.650784,17.1749077,54.7711078,40.5673006,18.8368413,1.2066547,1.2011047,30.0138319,24.507726,82.2346825,13.9277415,36.4484192,63.467765,25.4994824,45.9818493,22.0024758,2.3522268,17.3755084,13.3315783,17.7055925,54.400226,41.2933308,20.8130168
50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188632,0.9333927,28.7824767,23.7822147,82.5657091,14.1360809,36.0480254,62.921073,25.4657899,45.5205107,21.1454346,2.2790431,16.5211084,12.650784,17.1749077,54.7711078,40.5673006,18.8368413,1.2066547,1.2011047,30.0138319,24.507726,82.2346825,13.9277415,36.4484192,63.467765,25.4994824,45.9818493,22.0024758,2.3522268,17.3755084,13.3315783,17.7055925,54.400226,41.2933308,20.8130168,1.1916292,1.1754243,29.5150811,23.888678,82.1640518,13.5269415,36.0463285,63.5305023,25.8140632,46.0247734,22.5159805,2.1776075,17.8999453,13.476251,17.5778212,54.575096,41.818401,20.832547
51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2066547,1.2011047,30.0138319,24.507726,82.2346825,13.9277415,36.4484192,63.467765,25.4994824,45.9818493,22.0024758,2.3522268,17.3755084,13.3315783,17.7055925,54.400226,41.2933308,20.8130168,1.1916292,1.1754243,29.5150811,23.888678,82.1640518,13.5269415,36.0463285,63.5305023,25.8140632,46.0247734,22.5159805,2.1776075,17.8999453,13.476251,17.5778212,54.575096,41.818401,20.832547,1.1344505,1.1730749,29.2073872,23.6858735,81.8071496,13.260424,36.4986477,63.5826966,25.9660775,46.2176565,22.6721417,2.0537059,18.0623228,13.0827577,17.1425024,54.0421394,41.7343108,19.952321
52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1916292,1.1754243,29.5150811,23.888678,82.1640518,13.5269415,36.0463285,63.5305023,25.8140632,46.0247734,22.5159805,2.1776075,17.8999453,13.476251,17.5778212,54.575096,41.818401,20.832547,1.1344505,1.1730749,29.2073872,23.6858735,81.8071496,13.260424,36.4986477,63.5826966,25.9660775,46.2176565,22.6721417,2.0537059,18.0623228,13.0827577,17.1425024,54.0421394,41.7343108,19.952321,1.4704546,1.4682677,29.8130676,23.8176987,81.2562816,13.5153417,37.3797547,63.0578394,26.0937501,46.5657267,23.775441,2.0778983,18.9211936,12.944766,16.745473,52.8338435,42.5988058,19.1094074
53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1344505,1.1730749,29.2073872,23.6858735,81.8071496,13.260424,36.4986477,63.5826966,25.9660775,46.2176565,22.6721417,2.0537059,18.0623228,13.0827577,17.1425024,54.0421394,41.7343108,19.952321,1.4704546,1.4682677,29.8130676,23.8176987,81.2562816,13.5153417,37.3797547,63.0578394,26.0937501,46.5657267,23.775441,2.0778983,18.9211936,12.944766,16.745473,52.8338435,42.5988058,19.1094074,1.647234,1.6448282,30.1082345,23.8966766,80.5821603,13.5214443,39.4850161,63.594825,27.0694554,46.1256743,23.7971594,1.9971507,18.4717215,13.2590979,16.342795,51.3615196,42.1897602,21.0683729
54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4704546,1.4682677,29.8130676,23.8176987,81.2562816,13.5153417,37.3797547,63.0578394,26.0937501,46.5657267,23.775441,2.0778983,18.9211936,12.944766,16.745473,52.8338435,42.5988058,19.1094074,1.647234,1.6448282,30.1082345,23.8966766,80.5821603,13.5214443,39.4850161,63.594825,27.0694554,46.1256743,23.7971594,1.9971507,18.4717215,13.2590979,16.342795,51.3615196,42.1897602,21.0683729,1.8759987,1.8983492,29.5290115,23.1200918,80.4177023,12.2942023,39.9156615,63.1646289,27.7948224,46.3235283,23.2743419,2.0616291,18.7504012,12.6414466,16.4497288,52.7564711,43.4396968,25.2984217
